"","expo","nclaims","amount","coverage","ageph","sex","bm","power","agec","fuel","use","fleet","long","lat"
"148584",1,0,0,"TPL++",26,"female",6,47,2,"diesel","private","0",3.70660884472355,51.0590759805841
"103223",0.865753424657534,0,0,"TPL",47,"male",2,110,2,"gasoline","private","0",5.79271200231588,49.5665611096009
"135029",1,0,0,"TPL",47,"male",1,90,6,"gasoline","private","0",2.93134955803112,51.1516983601039
"32298",1,0,0,"TPL",40,"male",3,65,5,"gasoline","private","0",5.14094542520789,51.2342635276529
"70041",0.287671232876712,0,0,"TPL",36,"male",1,66,10,"gasoline","private","0",5.42789498806051,50.638276659116
"157027",0.326027397260274,0,0,"TPL",30,"male",0,44,1,"diesel","private","0",3.87237286629165,50.7623626956758
"94329",1,0,0,"TPL",65,"male",0,39,6,"gasoline","private","0",4.31082770229253,50.4122269967164
"160943",1,0,0,"TPL",23,"male",7,66,7,"gasoline","private","0",3.54189414750748,51.0584407359529
"12405",0.915068493150685,0,0,"TPL+",41,"female",2,40,3,"gasoline","private","0",4.67616343277599,50.7489271518752
"139479",0.961643835616438,0,0,"TPL",48,"male",2,68,6,"gasoline","private","0",2.67044035900386,51.1101692034789
"42039",1,0,0,"TPL",52,"male",1,51,13,"diesel","private","0",4.43184109888125,51.3344705167668
"139534",0.178082191780822,1,1014.3803033721,"TPL",44,"male",9,55,11,"gasoline","private","0",2.67044035900386,51.1101692034789
"32185",1,0,0,"TPL",65,"male",10,40,11,"diesel","private","0",5.14094542520789,51.2342635276529
"73140",1,0,0,"TPL+",43,"male",0,65,7,"gasoline","private","0",5.73850148794965,50.6961594777641
"71079",0.142465753424658,0,0,"TPL",29,"female",14,47,4,"diesel","private","0",5.21146679055849,50.5091583544324
"55696",0.86027397260274,0,0,"TPL",51,"male",0,43,6,"diesel","private","0",5.58026232871263,50.8058920216037
"60032",1,0,0,"TPL",50,"male",4,46,12,"gasoline","private","0",5.55664901167823,50.6478075291239
"49799",1,0,0,"TPL+",27,"female",1,75,9,"gasoline","private","0",5.08939258500931,50.8354268908245
"133661",1,0,0,"TPL",27,"female",10,40,12,"gasoline","private","0",2.9141331178341,51.2104512001652
"143071",1,0,0,"TPL+",26,"male",0,51,12,"diesel","private","0",3.19420173806557,50.922421035661
"133066",1,0,0,"TPL",39,"male",0,33,9,"gasoline","private","0",2.9141331178341,51.2104512001652
"132831",1,0,0,"TPL",22,"male",8,54,11,"gasoline","private","0",3.11960996969446,51.2544145490499
"75292",1,0,0,"TPL+",56,"male",1,43,4,"diesel","private","0",5.61100065172902,50.7117457697964
"47160",1,1,1426.37934154522,"TPL",37,"male",1,60,3,"diesel","private","0",4.62923778402696,50.964711600946
"143440",1,0,0,"TPL",47,"female",1,66,1,"diesel","private","0",3.19420173806557,50.922421035661
"67251",1,0,0,"TPL+",62,"male",0,55,5,"gasoline","private","0",5.32855469110446,50.684993359578
"73087",1,1,131.978512589273,"TPL",63,"male",1,44,7,"gasoline","private","0",5.67706308631629,50.7537922184993
"110667",0.252054794520548,0,0,"TPL",35,"male",0,63,9,"diesel","private","0",4.1660211675673,50.4679258787816
"98049",1,0,0,"TPL",42,"male",2,33,11,"gasoline","private","0",4.51652466320313,50.4715576705688
"102024",1,0,0,"TPL++",55,"male",0,64,1,"gasoline","private","0",5.75675398073349,49.6780233619711
"89361",1,1,150.372212127447,"TPL+",33,"male",0,45,6,"gasoline","private","0",4.43709177560176,50.4173411858797
"130153",1,1,1426.37934154522,"TPL",57,"female",2,40,9,"gasoline","private","0",3.72111622048098,50.5353140543811
"76766",1,0,0,"TPL+",39,"male",0,66,6,"gasoline","private","0",5.84419842219759,50.5851528730638
"78811",1,0,0,"TPL+",70,"male",0,85,7,"gasoline","private","0",5.85509715851826,50.4725958804563
"117284",0.926027397260274,0,0,"TPL+",38,"female",5,40,7,"gasoline","private","0",3.64423201146657,50.4770030537849
"91832",1,0,0,"TPL",29,"male",12,100,12,"gasoline","private","0",4.43709177560176,50.4173411858797
"19941",1,0,0,"TPL",26,"female",10,40,10,"gasoline","private","0",4.23561904578379,50.9518246988536
"31678",0.306849315068493,0,0,"TPL",67,"male",1,53,12,"diesel","private","0",5.07352693608432,51.3353095920437
"91331",1,0,0,"TPL",76,"female",0,44,13,"gasoline","private","0",4.43709177560176,50.4173411858797
"85670",0.117808219178082,0,0,"TPL",48,"male",1,102,8,"gasoline","private","0",5.04139965945661,50.4229482270987
"67978",0.619178082191781,0,0,"TPL",42,"male",0,37,8,"gasoline","private","0",5.42923359281155,50.5974461281429
"33682",0.13972602739726,1,73.8226916774707,"TPL",43,"female",0,53,6,"gasoline","private","0",4.57877102015076,51.1934102373662
"59663",1,0,0,"TPL",27,"male",5,40,12,"gasoline","private","0",5.55664901167823,50.6478075291239
"147345",1,0,0,"TPL++",57,"male",0,92,11,"diesel","private","0",3.70660884472355,51.0590759805841
"23473",1,1,810.36393248372,"TPL",39,"male",4,47,6,"diesel","private","0",4.42178302488719,50.9794003304997
"34525",1,0,0,"TPL",76,"female",0,66,11,"gasoline","private","0",4.50230387556108,51.0963645327519
"32592",0.780821917808219,0,0,"TPL",43,"male",0,44,2,"diesel","private","0",4.97309170789158,51.1669958393875
"99315",1,0,0,"TPL+",45,"male",1,66,4,"diesel","private","0",4.56520337334291,50.4052922735875
"152915",1,0,0,"TPL",23,"male",15,66,3,"gasoline","private","0",3.94882751713543,51.1143185964778
"105992",1,0,0,"TPL+",58,"female",1,43,9,"diesel","private","0",3.9567613947591,50.4569048505571
"104668",1,1,602.034214264289,"TPL",66,"male",1,40,12,"diesel","private","0",5.33173414312783,50.2098259364227
"79501",1,0,0,"TPL",70,"male",0,55,2,"gasoline","private","0",5.68972919383952,50.4581107633989
"145099",1,0,0,"TPL",42,"female",0,68,4,"diesel","private","0",3.04463036276887,50.8107130632389
"63099",1,0,0,"TPL+",61,"male",0,40,6,"gasoline","private","0",5.50056737527412,50.5831880293416
"76990",1,0,0,"TPL++",47,"male",5,55,3,"gasoline","private","0",5.84419842219759,50.5851528730638
"22948",1,0,0,"TPL",39,"male",0,65,8,"diesel","private","0",4.45976387653786,50.8456835721594
"154457",1,0,0,"TPL",23,"male",14,100,7,"gasoline","private","0",4.18755242076907,51.0124792272938
"157902",1,0,0,"TPL",67,"male",0,44,3,"gasoline","private","0",3.59560780591428,50.7501996312453
"80889",0.495890410958904,0,0,"TPL",58,"male",0,47,7,"diesel","private","0",4.85818540668705,50.4620030651056
"126004",1,0,0,"TPL+",49,"male",0,73,7,"gasoline","private","0",2.98566768345015,50.7853122198557
"45315",1,0,0,"TPL",80,"male",1,43,12,"gasoline","private","0",4.61719412807364,50.8624375210768
"119907",1,1,6594.68665019001,"TPL",25,"male",10,60,5,"diesel","private","0",3.77550094800761,50.3880758795432
"31942",1,0,0,"TPL+",47,"male",0,76,4,"gasoline","private","0",4.70157518924794,51.2941286893825
"37842",0.832876712328767,0,0,"TPL",41,"male",2,63,5,"gasoline","private","0",4.35680128300751,51.0545076643261
"124025",1,0,0,"TPL+",44,"female",0,63,2,"gasoline","private","0",3.3850926114405,50.5371041551838
"72468",1,0,0,"TPL+",66,"male",0,55,5,"diesel","private","0",5.22621345529829,50.4677661428557
"114495",0.808219178082192,0,0,"TPL",30,"female",8,55,12,"gasoline","private","0",4.22426941740339,50.4572623904405
"73298",0.841095890410959,0,0,"TPL+",57,"female",0,88,6,"gasoline","private","0",5.64980991250895,50.6294126673641
"49801",1,1,1426.37934154522,"TPL+",39,"male",5,54,6,"diesel","private","0",5.08939258500931,50.8354268908245
"58450",0.216438356164384,0,0,"TPL",64,"male",0,48,11,"gasoline","private","0",5.55664901167823,50.6478075291239
"158422",1,0,0,"TPL+",45,"male",1,85,5,"gasoline","private","0",3.79377696065688,50.8683956925694
"99103",1,0,0,"TPL",45,"female",2,33,14,"gasoline","private","0",4.53508926580273,50.4348962524154
"159906",1,1,1602.92910988872,"TPL",76,"male",4,65,3,"gasoline","private","0",3.5041755286041,50.9908192814946
"74094",1,0,0,"TPL+",42,"male",7,66,9,"gasoline","private","0",5.72305244119386,50.6177182970185
"143138",1,1,619.733811933099,"TPL",34,"female",1,48,4,"diesel","private","0",3.19420173806557,50.922421035661
"121049",1,0,0,"TPL+",44,"male",5,55,4,"diesel","private","0",3.84709292634997,50.4384093720054
"129567",1,0,0,"TPL+",35,"male",0,54,5,"diesel","private","0",3.85955472980255,50.5934123441024
"56542",1,0,0,"TPL",41,"female",7,44,14,"gasoline","private","0",5.19291196210053,50.8799367349774
"63739",1,0,0,"TPL+",60,"male",0,47,6,"diesel","private","0",5.46371043346077,50.5355373734899
"151447",1,0,0,"TPL",35,"male",5,55,13,"gasoline","private","0",4.1502097937052,51.1714865860244
"76930",1,0,0,"TPL",47,"male",0,55,10,"gasoline","private","0",5.84419842219759,50.5851528730638
"153227",1,0,0,"TPL+",54,"male",1,47,10,"diesel","private","0",3.93313456039618,51.1830279161613
"70122",0.495890410958904,0,0,"TPL+",42,"male",0,65,8,"diesel","private","0",5.42789498806051,50.638276659116
"147311",0.942465753424658,1,145.017711992345,"TPL",49,"female",8,87,12,"gasoline","private","0",3.70660884472355,51.0590759805841
"40896",0.0958904109589041,0,0,"TPL",27,"female",11,59,8,"diesel","private","0",4.49648354041369,51.2647530234225
"65854",0.328767123287671,0,0,"TPL",52,"female",8,40,11,"diesel","private","0",5.06153036144212,50.6667385239136
"93522",1,0,0,"TPL",58,"male",9,33,12,"gasoline","private","0",4.43709177560176,50.4173411858797
"58602",1,0,0,"TPL+",70,"male",12,32,6,"gasoline","private","0",5.55664901167823,50.6478075291239
"1623",1,0,0,"TPL",32,"male",9,40,9,"diesel","private","0",4.37467709170898,50.8621726451902
"116600",1,0,0,"TPL+",49,"male",5,42,7,"diesel","private","0",3.77700355257462,50.4296187489822
"22191",1,0,0,"TPL++",63,"female",1,68,7,"gasoline","private","0",4.31346959394749,50.9444632599039
"151032",1,0,0,"TPL",42,"male",0,44,5,"diesel","private","0",4.1502097937052,51.1714865860244
"61253",1,1,1413.98466530656,"TPL+",67,"male",1,33,9,"gasoline","private","0",5.61256583281628,50.6800201548295
"115671",0.605479452054794,0,0,"TPL+",55,"male",3,55,6,"diesel","private","0",4.25662908816494,50.5269114727013
"95938",0.854794520547945,0,0,"TPL",57,"female",1,48,15,"diesel","private","0",4.36024375406355,50.4620091548263
"62690",1,0,0,"TPL+",42,"male",3,100,10,"gasoline","work","1",5.50056737527412,50.5831880293416
"87795",1,1,486.51583171996,"TPL+",45,"male",8,66,1,"diesel","private","0",4.41303607280838,50.2515397228077
"146654",0.249315068493151,0,0,"TPL",39,"female",1,33,8,"gasoline","private","0",3.70660884472355,51.0590759805841
"95285",1,0,0,"TPL+",54,"male",1,63,12,"diesel","private","0",4.36024375406355,50.4620091548263
"137942",1,0,0,"TPL",48,"male",9,83,8,"diesel","private","0",3.16175485166965,50.8320313106517
"112729",1,0,0,"TPL",68,"male",0,66,11,"gasoline","private","0",4.1660211675673,50.4679258787816
"92134",0.728767123287671,1,550.323624996591,"TPL++",70,"male",3,47,4,"diesel","private","0",4.43709177560176,50.4173411858797
"1609",0.523287671232877,0,0,"TPL+",32,"male",1,37,9,"diesel","private","1",4.37467709170898,50.8621726451902
"12808",1,0,0,"TPL+",49,"male",1,77,3,"diesel","private","0",4.31248201567497,50.5920632481106
"87340",1,0,0,"TPL",39,"male",0,55,10,"gasoline","private","0",4.64413742845056,50.2415666353252
"91602",1,0,0,"TPL",65,"male",1,37,2,"gasoline","private","0",4.43709177560176,50.4173411858797
"21348",1,0,0,"TPL",32,"female",0,40,7,"gasoline","private","0",4.43139190175346,50.9119685670781
"145080",1,0,0,"TPL",32,"female",13,21,17,"gasoline","private","0",3.04463036276887,50.8107130632389
"33789",1,0,0,"TPL+",37,"male",11,64,6,"gasoline","private","0",4.57877102015076,51.1934102373662
"42489",1,0,0,"TPL",27,"female",8,40,8,"gasoline","private","0",4.43184109888125,51.3344705167668
"50883",1,0,0,"TPL",73,"male",0,70,2,"diesel","private","0",5.39656629678402,51.0458192108308
"112918",0.627397260273973,0,0,"TPL",31,"female",0,33,12,"gasoline","private","0",4.08879680382399,50.3793167317637
"15432",1,0,0,"TPL",41,"female",0,52,13,"gasoline","private","0",4.17854723478253,50.6906257739008
"144378",1,0,0,"TPL",74,"male",0,66,7,"gasoline","private","0",3.14281102682167,50.7930459073677
"74659",1,1,1593.8809962345,"TPL+",45,"male",1,51,10,"gasoline","private","0",5.72305244119386,50.6177182970185
"132337",1,0,0,"TPL",45,"male",2,61,12,"gasoline","private","0",3.31481540441044,51.3336599920086
"35710",0.424657534246575,0,0,"TPL",48,"male",0,66,4,"gasoline","private","0",4.4490648916674,51.1751147939818
"71165",1,0,0,"TPL",47,"male",5,51,11,"gasoline","private","0",5.21146679055849,50.5091583544324
"113931",0.413698630136986,0,0,"TPL",63,"male",5,37,19,"gasoline","private","0",4.08024325953923,50.4333637353578
"144932",1,0,0,"TPL",73,"male",0,53,13,"gasoline","private","0",3.14281102682167,50.7930459073677
"25290",1,1,150.372212127447,"TPL+",66,"male",0,50,10,"gasoline","private","0",4.38714643615594,51.2160423671088
"36130",1,1,2969.19427167643,"TPL+",31,"male",3,47,6,"diesel","private","0",4.42120677431875,51.1567505132737
"85175",1,0,0,"TPL+",44,"male",0,55,1,"gasoline","private","0",4.8822176372859,50.5872457897281
"68619",0.136986301369863,0,0,"TPL++",57,"female",0,73,3,"gasoline","private","0",5.51425896566261,50.6328884237534
"110010",1,0,0,"TPL",74,"male",0,74,3,"gasoline","private","1",4.13078528454643,50.6165403320751
"57572",0.216438356164384,0,0,"TPL+",38,"male",4,68,4,"gasoline","private","0",5.32964618987314,51.1184148297375
"89160",1,0,0,"TPL",49,"male",0,65,2,"gasoline","private","0",4.43709177560176,50.4173411858797
"114046",0.328767123287671,0,0,"TPL",33,"female",7,105,7,"gasoline","private","0",4.22426941740339,50.4572623904405
"148547",1,0,0,"TPL",71,"male",1,58,5,"gasoline","private","0",3.70660884472355,51.0590759805841
"6217",1,0,0,"TPL+",41,"male",0,55,2,"gasoline","private","0",4.30952489788231,50.8821398068034
"49878",1,0,0,"TPL++",46,"female",1,89,3,"gasoline","private","0",5.09738430246298,50.8920282775584
"40415",1,1,74.0953745547213,"TPL",33,"female",0,55,7,"gasoline","private","0",4.21905347448382,51.0517496381047
"131465",0.76986301369863,0,0,"TPL",39,"male",6,80,23,"gasoline","private","0",3.20141248588086,51.2341856537094
"106150",0.161643835616438,0,0,"TPL",39,"male",2,77,12,"gasoline","private","0",3.9567613947591,50.4569048505571
"104841",1,0,0,"TPL++",69,"female",0,40,2,"gasoline","private","1",5.33173414312783,50.2098259364227
"63776",0.315068493150685,0,0,"TPL",47,"female",4,66,10,"gasoline","private","0",5.5570259922965,50.5382635048056
"60533",1,1,64.6258419083835,"TPL++",29,"female",9,47,3,"diesel","private","0",5.55664901167823,50.6478075291239
"160820",1,0,0,"TPL",48,"male",11,48,6,"diesel","private","0",3.65712866283752,50.9865027014351
"56483",1,0,0,"TPL",48,"female",0,47,10,"gasoline","private","0",5.19291196210053,50.8799367349774
"133371",1,0,0,"TPL",48,"male",10,70,7,"gasoline","private","0",2.9141331178341,51.2104512001652
"55697",1,0,0,"TPL++",46,"male",3,66,2,"diesel","work","0",5.58026232871263,50.8058920216037
"112017",0.731506849315068,0,0,"TPL",53,"male",0,44,13,"gasoline","private","0",4.1660211675673,50.4679258787816
"27209",1,0,0,"TPL",71,"male",0,40,8,"diesel","work","1",4.38714643615594,51.2160423671088
"82138",0.419178082191781,0,0,"TPL+",37,"male",7,50,1,"diesel","private","0",4.60884938799216,50.4469893004344
"108697",1,0,0,"TPL",42,"female",1,62,6,"gasoline","private","0",4.03614560715801,50.5910847883396
"56582",1,0,0,"TPL",40,"male",0,59,7,"diesel","private","0",5.19291196210053,50.8799367349774
"2997",0.216438356164384,0,0,"TPL+",57,"male",11,90,5,"gasoline","private","0",4.36973950405122,50.823422611616
"39551",1,0,0,"TPL+",49,"male",1,44,9,"diesel","private","0",4.29371923783481,51.0664118626558
"134323",1,0,0,"TPL",72,"female",1,42,19,"gasoline","private","0",2.80163182440081,51.1829763734801
"80956",0.2,0,0,"TPL",41,"female",12,75,7,"gasoline","private","0",4.85818540668705,50.4620030651056
"136496",1,0,0,"TPL",38,"male",1,55,12,"gasoline","private","0",3.2647604444955,50.8160163165965
"128854",0.66027397260274,0,0,"TPL",32,"female",3,33,9,"gasoline","private","0",3.61215538013276,50.6064383718817
"121800",1,0,0,"TPL+",40,"male",0,50,10,"gasoline","private","0",3.37582731451015,50.5925185407709
"127104",1,0,0,"TPL",80,"female",1,29,10,"gasoline","private","0",3.77338905250969,50.6353253424878
"124344",0.70958904109589,0,0,"TPL",44,"female",0,33,15,"gasoline","private","0",3.46163301176976,50.5525832199026
"88239",1,0,0,"TPL",38,"male",2,80,4,"gasoline","private","0",4.46904871668888,50.0384016213906
"27817",1,0,0,"TPL",35,"female",8,66,2,"diesel","private","0",4.38714643615594,51.2160423671088
"160303",0.389041095890411,0,0,"TPL",20,"male",11,32,15,"gasoline","private","0",3.5041755286041,50.9908192814946
"42090",1,1,710.363684590195,"TPL",43,"female",0,40,6,"gasoline","private","0",4.43184109888125,51.3344705167668
"86447",0.328767123287671,0,0,"TPL",33,"male",0,75,9,"gasoline","private","0",4.79806710496049,50.3192217897156
"28646",1,0,0,"TPL+",36,"female",1,21,9,"gasoline","private","0",4.47576783184174,51.1919321008295
"159097",1,1,60.1389691099879,"TPL",47,"male",0,63,8,"diesel","private","0",3.60910887596644,50.8538489882237
"104093",1,0,0,"TPL",52,"male",0,55,11,"gasoline","private","0",5.19527631407436,49.7342655497254
"120721",1,0,0,"TPL+",27,"male",9,33,2,"gasoline","private","0",3.71305668117324,50.3520579982975
"52355",1,1,70.5009184455093,"TPL",34,"male",5,90,8,"gasoline","private","0",5.4832211954726,50.9677120945291
"59574",1,0,0,"TPL+",31,"male",7,40,12,"gasoline","private","0",5.55664901167823,50.6478075291239
"126628",1,0,0,"TPL",63,"male",0,66,9,"gasoline","private","0",3.77338905250969,50.6353253424878
"146989",1,0,0,"TPL",26,"male",10,54,14,"gasoline","private","0",3.70660884472355,51.0590759805841
"145182",0.915068493150685,0,0,"TPL",35,"male",4,43,6,"diesel","private","0",3.04463036276887,50.8107130632389
"112714",1,0,0,"TPL",32,"male",7,40,9,"diesel","private","0",4.1660211675673,50.4679258787816
"120546",1,0,0,"TPL",53,"male",0,68,10,"gasoline","private","0",3.68387353057292,50.4006494857772
"96542",0.912328767123288,0,0,"TPL",56,"male",1,62,8,"gasoline","private","0",4.51024082354512,50.3976313863189
"123666",1,1,1426.37934154522,"TPL+",34,"male",0,51,6,"gasoline","private","0",3.3850926114405,50.5371041551838
"151519",1,0,0,"TPL+",41,"female",0,65,5,"gasoline","private","0",4.1502097937052,51.1714865860244
"131448",1,0,0,"TPL",30,"male",5,55,3,"gasoline","private","0",3.20141248588086,51.2341856537094
"58635",1,1,1426.37934154522,"TPL+",29,"male",6,43,6,"diesel","private","0",5.55664901167823,50.6478075291239
"37836",1,0,0,"TPL",68,"female",1,44,20,"gasoline","private","0",4.35680128300751,51.0545076643261
"60806",1,0,0,"TPL+",53,"male",1,44,3,"gasoline","private","0",5.61256583281628,50.6800201548295
"33004",0.328767123287671,0,0,"TPL",78,"male",0,25,8,"gasoline","private","0",5.17791113986665,51.1668163005047
"136366",1,0,0,"TPL",35,"male",0,86,11,"gasoline","private","0",3.2647604444955,50.8160163165965
"145651",0.591780821917808,1,1277.64322668128,"TPL",45,"male",11,63,10,"gasoline","private","0",3.04463036276887,50.8107130632389
"107134",0.964383561643836,0,0,"TPL++",30,"male",2,51,3,"diesel","private","0",3.9567613947591,50.4569048505571
"128530",1,0,0,"TPL",48,"male",5,44,13,"gasoline","private","0",3.90010633286839,50.5708908146332
"13292",1,1,4812.20826030803,"TPL++",45,"male",1,66,8,"gasoline","private","0",4.39185313648323,50.7105409029163
"123886",1,0,0,"TPL+",25,"female",5,44,4,"gasoline","private","0",3.3850926114405,50.5371041551838
"60935",0.273972602739726,0,0,"TPL",38,"male",11,33,15,"gasoline","private","0",5.61256583281628,50.6800201548295
"113106",1,0,0,"TPL",62,"male",0,40,8,"gasoline","private","0",4.08024325953923,50.4333637353578
"93062",0.416438356164384,0,0,"TPL",58,"male",0,43,7,"gasoline","private","0",4.43709177560176,50.4173411858797
"97754",1,0,0,"TPL",39,"male",0,52,6,"gasoline","private","0",4.51652466320313,50.4715576705688
"106970",1,0,0,"TPL",46,"male",1,47,8,"diesel","private","0",3.9567613947591,50.4569048505571
"56592",0.734246575342466,0,0,"TPL+",27,"male",6,95,5,"gasoline","private","0",5.14909820744913,50.7323077918884
"132088",1,0,0,"TPL",45,"female",1,47,12,"gasoline","private","0",3.14393539099691,51.1320590884755
"16088",0.610958904109589,0,0,"TPL+",53,"male",0,54,10,"diesel","private","0",4.17854723478253,50.6906257739008
"82791",1,0,0,"TPL",46,"female",9,25,9,"gasoline","private","0",4.81895694303904,50.5201941257892
"59746",0.150684931506849,0,0,"TPL+",47,"male",14,74,4,"gasoline","private","0",5.55664901167823,50.6478075291239
"5328",1,0,0,"TPL",29,"female",0,54,7,"gasoline","private","0",4.31117769078817,50.8639348550884
"33271",1,0,0,"TPL+",53,"male",0,85,3,"gasoline","private","0",4.56188606580023,51.118992847406
"121025",1,2,1641.22865946619,"TPL+",41,"male",2,62,7,"gasoline","private","0",3.84709292634997,50.4384093720054
"122109",1,0,0,"TPL+",45,"male",0,44,5,"gasoline","private","0",3.37582731451015,50.5925185407709
"80055",1,0,0,"TPL",43,"male",0,48,5,"diesel","private","0",4.85818540668705,50.4620030651056
"14803",0.835616438356164,0,0,"TPL++",26,"female",1,66,2,"gasoline","private","0",4.27253687672192,50.679860712906
"132045",0.0438356164383562,0,0,"TPL",22,"male",11,55,16,"gasoline","private","0",3.14393539099691,51.1320590884755
"121506",1,0,0,"TPL",66,"male",0,46,15,"gasoline","private","0",3.37582731451015,50.5925185407709
"35071",1,0,0,"TPL",78,"female",0,51,13,"gasoline","private","0",4.32823194122564,51.1443929431122
"45921",0.295890410958904,0,0,"TPL",32,"female",11,55,10,"gasoline","private","0",4.51257116641149,50.8220566419739
"59476",0.378082191780822,0,0,"TPL+",29,"male",0,60,4,"diesel","private","0",5.55664901167823,50.6478075291239
"69517",1,0,0,"TPL",60,"male",5,40,9,"diesel","private","0",5.51668498270527,50.6586685751288
"117929",1,0,0,"TPL++",44,"male",4,40,1,"gasoline","private","0",3.80569071708695,50.451201313501
"155819",1,1,382.9459170697,"TPL",27,"female",4,55,9,"gasoline","private","0",4.03509617936571,50.9422882825979
"88025",1,0,0,"TPL+",33,"male",0,55,7,"gasoline","private","0",4.41303607280838,50.2515397228077
"87184",1,0,0,"TPL",52,"male",1,40,12,"diesel","private","0",4.5760415451465,50.1698248246618
"121392",1,0,0,"TPL",53,"male",0,50,16,"gasoline","private","0",3.37582731451015,50.5925185407709
"17390",1,0,0,"TPL+",39,"male",0,55,7,"gasoline","private","0",4.23120620619564,50.7813218911212
"56591",1,0,0,"TPL",35,"male",10,66,3,"diesel","private","0",5.14909820744913,50.7323077918884
"54675",0.454794520547945,0,0,"TPL+",27,"male",7,105,6,"diesel","private","0",5.4528270067741,50.7723368231081
"70555",1,0,0,"TPL++",29,"male",1,47,1,"diesel","private","0",5.34862004913753,50.5973117192636
"298",1,1,653.34817389235,"TPL",36,"male",10,54,10,"gasoline","private","0",4.35522299485413,50.8453864646626
"153237",1,0,0,"TPL",69,"male",5,40,8,"gasoline","private","0",3.86124868212819,51.180679014091
"45267",0.0931506849315069,0,0,"TPL",23,"male",6,69,7,"gasoline","private","0",4.64970544998839,50.8301213619129
"8322",1,0,0,"TPL++",51,"female",0,40,3,"gasoline","private","0",4.34955262090934,50.7902360699353
"20242",1,0,0,"TPL+",48,"male",0,30,6,"gasoline","private","0",4.42199154955779,50.9306576039942
"11172",0.23013698630137,0,0,"TPL+",40,"male",4,66,6,"gasoline","private","0",4.55538599002718,50.6720754974774
"29303",1,0,0,"TPL",31,"male",0,46,10,"diesel","private","0",4.81574034293503,51.164325946244
"92779",1,0,0,"TPL+",55,"male",0,55,7,"gasoline","private","0",4.43709177560176,50.4173411858797
"145055",1,0,0,"TPL+",34,"male",13,85,6,"diesel","private","0",3.04463036276887,50.8107130632389
"70135",1,0,0,"TPL++",28,"female",11,43,2,"gasoline","private","0",5.42789498806051,50.638276659116
"15033",1,0,0,"TPL+",54,"male",1,43,13,"gasoline","private","0",4.23654366661515,50.6412298687091
"120178",1,0,0,"TPL",64,"male",0,40,8,"gasoline","private","0",3.77550094800761,50.3880758795432
"133125",1,0,0,"TPL",66,"male",0,55,8,"gasoline","private","0",2.9141331178341,51.2104512001652
"78250",1,0,0,"TPL",77,"male",7,69,15,"gasoline","private","0",5.78741808377175,50.5690479996948
"149947",1,0,0,"TPL++",55,"male",1,40,2,"gasoline","private","0",3.79636907155863,51.1994179263232
"132982",1,0,0,"TPL",34,"female",10,66,9,"diesel","private","0",2.9141331178341,51.2104512001652
"132300",1,0,0,"TPL",42,"male",4,66,10,"diesel","private","0",3.31481540441044,51.3336599920086
"28573",1,0,0,"TPL",72,"female",8,62,7,"gasoline","private","0",4.50532279744701,51.2300602859276
"90609",1,0,0,"TPL",63,"male",9,43,23,"gasoline","private","0",4.43709177560176,50.4173411858797
"140590",1,0,0,"TPL",66,"male",0,80,8,"diesel","private","0",3.28341100538196,50.9515641646002
"143047",0.331506849315069,0,0,"TPL",43,"male",3,19,10,"gasoline","private","0",3.19420173806557,50.922421035661
"78897",1,0,0,"TPL",62,"male",0,85,5,"gasoline","private","0",5.85509715851826,50.4725958804563
"144435",1,0,0,"TPL+",43,"male",1,70,3,"diesel","work","0",3.14281102682167,50.7930459073677
"47078",1,1,7.43680574319718,"TPL++",37,"female",2,66,2,"diesel","private","0",4.64242578497385,51.0055602380573
"106968",0.487671232876712,0,0,"TPL",22,"male",9,99,6,"gasoline","private","0",3.9567613947591,50.4569048505571
"161294",1,0,0,"TPL",51,"male",1,40,10,"diesel","private","0",3.46078200928209,50.9377411470915
"23845",1,0,0,"TPL",63,"male",0,50,8,"diesel","private","0",4.38714643615594,51.2160423671088
"119613",1,0,0,"TPL",50,"male",0,40,15,"diesel","private","0",3.77550094800761,50.3880758795432
"100281",1,0,0,"TPL",50,"male",0,40,12,"diesel","private","0",4.1985598573552,50.1605208258489
"11526",1,0,0,"TPL+",40,"male",0,85,6,"gasoline","private","0",4.77817845985927,50.6347986977042
"88653",1,0,0,"TPL+",34,"male",1,104,5,"gasoline","private","0",4.43709177560176,50.4173411858797
"35558",1,0,0,"TPL+",31,"male",0,43,6,"gasoline","private","0",4.37084173495727,51.1324058902297
"45919",1,0,0,"TPL",46,"male",0,66,3,"gasoline","private","0",4.51257116641149,50.8220566419739
"162727",0.712328767123288,0,0,"TPL++",54,"male",0,85,2,"gasoline","private","0",3.59766847529093,51.1526865509593
"5892",0.293150684931507,0,0,"TPL",32,"male",9,75,11,"gasoline","private","0",4.30952489788231,50.8821398068034
"119912",1,1,3086.49748759913,"TPL++",68,"male",0,44,17,"gasoline","private","0",3.77550094800761,50.3880758795432
"36086",0.235616438356164,0,0,"TPL++",66,"male",3,66,2,"diesel","work","0",4.42120677431875,51.1567505132737
"70097",1,0,0,"TPL",58,"female",1,44,10,"diesel","private","0",5.42789498806051,50.638276659116
"114716",1,0,0,"TPL+",49,"male",0,64,2,"gasoline","private","0",4.2756250626788,50.4623025673164
"71515",1,0,0,"TPL++",57,"male",0,68,3,"gasoline","private","0",5.18610886167392,50.5508205513449
